ROUGE-1,ROUGE-2,ROUGE-L,METEOR,BLEU,BERTScore,Model
0.34883720436992977,0.06818181327479374,0.32558139041644135,0.2860383064516129,5.48266084019046e-155,0.8991312980651855,nemotron-mini
0.4705882302948097,0.229166661701389,0.42352940676539796,0.3958691910499139,0.17896311847142105,0.8940067887306213,nemotron-mini
0.2666666617742223,0.07692307208415546,0.23999999510755565,0.1966843807763401,3.6922935867684794e-155,0.8519812226295471,nemotron-mini
0.15384614974112437,0.0,0.15384614974112437,0.15564853556485356,5.3467778387733563e-79,0.8650540113449097,nemotron-mini
0.27848100779362284,0.1348314559525314,0.25316455209742034,0.21652470187393524,0.0871789640036787,0.8632138967514038,nemotron-mini
0.29508196234748735,0.05555555074459918,0.26229507710158567,0.31892680265256446,1.505642039889299e-78,0.8579449653625488,nemotron-mini
0.33333332879247024,0.1449275316950222,0.30303029848943985,0.46675935786691913,0.08966592262979808,0.8784435391426086,nemotron-mini
0.4153846103952663,0.13605441678744987,0.3692307642414202,0.3531681530494821,0.11588978760701636,0.8857188820838928,nemotron-mini
0.19999999722222223,0.06779660758402768,0.19999999722222223,0.10945487181488271,3.991298696960618e-80,0.8635141849517822,nemotron-mini
0.29333332837688897,0.04999999515312547,0.213333328376889,0.17353259692440978,3.525651741014177e-155,0.871562123298645,nemotron-mini
0.3421052583275624,0.18181817702737615,0.31578946885387815,0.25444910771834695,0.13170021119670108,0.8743197917938232,nemotron-mini
0.15384614884675782,0.0,0.15384614884675782,0.14358108108108109,3.4474367665037588e-155,0.8553903102874756,nemotron-mini
0.2608695606805294,0.06249999536675382,0.21739129981096417,0.309927204792888,0.06834041280676516,0.8576504588127136,nemotron-mini
0.4666666617555556,0.17475727684795941,0.4666666617555556,0.3139240506329114,0.13879098407867857,0.8919922709465027,nemotron-mini
0.27027026540175314,0.051948047016360736,0.21621621134769914,0.22946977834195886,4.836778767233448e-155,0.8619621992111206,nemotron-mini
0.577319582654905,0.2970296979825508,0.556701025953874,0.5800617663228018,0.26562129973932264,0.9145930409431458,nemotron-mini
0.13333332833333353,0.031249995004883614,0.13333332833333353,0.11392405063291139,3.5811121042759138e-155,0.8438615798950195,nemotron-mini
0.5050505000918274,0.2718446552059573,0.46464645968778695,0.4863709492918871,0.22455964026371708,0.9022723436355591,nemotron-mini
0.1568627403306422,0.0,0.11764705405613245,0.0958904109589041,2.664854887307509e-155,0.8800665140151978,nemotron-mini
0.29906541557166566,0.0499999950125005,0.24299064921652555,0.23129637423618904,1.4900770916196482e-78,0.8651333451271057,nemotron-mini
0.12765956965142616,0.0,0.12765956965142616,0.07668711656441718,5.63021527869305e-232,0.8513267040252686,nemotron-mini
0.3298969023063025,0.07619047129251733,0.30927834560527157,0.3401654081265733,1.5937897736508344e-78,0.8685850501060486,nemotron-mini
0.4888888839283951,0.22857142364807267,0.4666666617061728,0.40290362674120234,0.1135934605928923,0.8930479288101196,nemotron-mini
0.3076923029585799,0.052173908406805705,0.2884615337278107,0.3040178571428571,5.05568291634442e-155,0.874440610408783,nemotron-mini
0.20618556212987577,0.03883494666415367,0.18556700542884486,0.14412788857233302,1.0305661052932644e-78,0.8537474870681763,nemotron-mini
0.19047618639455788,0.03571428179209227,0.15238094829931983,0.10439088052648506,8.544565697990187e-156,0.8429514765739441,nemotron-mini
0.2298850524877792,0.06249999505425387,0.2298850524877792,0.19823978071011078,1.4850332525602935e-78,0.8600861430168152,nemotron-mini
0.19672130648750352,0.0,0.13114753599570028,0.25679639029892837,3.741919378248282e-155,0.8761285543441772,nemotron-mini
0.18421052144044334,0.0,0.13157894249307495,0.1683937823834197,1.2296670260879681e-231,0.8714996576309204,nemotron-mini
0.27450979911380247,0.09009008538592671,0.2156862697020378,0.1754518703381229,3.042688449517321e-155,0.8718991875648499,nemotron-mini
0.4871794823898752,0.21686746504282198,0.41025640546679815,0.6614379084967321,0.18852858983597656,0.9133936166763306,nemotron-mini
0.38356163904672547,0.136986296641021,0.3561643787727529,0.31499500998003993,0.092522651315207,0.8698147535324097,nemotron-mini
0.2222222172335602,0.0937499950048831,0.1904761854875285,0.29523809523809524,0.1079778034893904,0.8849952220916748,nemotron-mini
0.23636363202479346,0.015267171216130838,0.19999999566115712,0.2898136271394111,3.9956984775989625e-155,0.8514782786369324,nemotron-mini
0.14634145884295077,0.0,0.14634145884295077,0.23122655122655125,4.244775781497856e-155,0.866730809211731,nemotron-mini
0.2558139489453759,0.022222217706173757,0.20930232103839924,0.259159449665254,4.3521358589488775e-155,0.845461368560791,nemotron-mini
0.41176470101799306,0.18627450510428695,0.3411764657238755,0.31314456404757773,0.10801750776731812,0.8735851645469666,nemotron-mini
0.16666666210562428,0.0,0.16666666210562428,0.11150234741784039,4.333564733290902e-232,0.8571764230728149,nemotron-mini
0.17721518487421903,0.04651162293131476,0.17721518487421903,0.2085424333667893,1.503635805829082e-78,0.8646659255027771,nemotron-mini
0.2735042688114545,0.06249999517578163,0.22222221752940327,0.2422225334765103,1.5891507933673597e-78,0.8782510757446289,nemotron-mini
0.3124999953667535,0.07766989836553895,0.2916666620334202,0.31075875995662094,5.673571702731169e-155,0.8531047701835632,nemotron-mini
0.3037974633744593,0.022988500895760038,0.2025316405896492,0.1845006363704425,3.0110993476218187e-155,0.846473753452301,nemotron-mini
0.3058823479418686,0.13592232512018115,0.2823529361771627,0.21171403908804864,0.07870909884153643,0.8781765103340149,nemotron-mini
0.3291139190898895,0.0681818131844012,0.3291139190898895,0.27258353053865225,0.0725492997989058,0.8805138468742371,nemotron-mini
0.24489795453561022,0.03809523353106631,0.20408162800499804,0.24218265350621282,4.67350262959358e-155,0.8539444804191589,nemotron-mini
0.23684210026315797,0.14634145842653198,0.23684210026315797,0.23703891494485993,0.07843220912631159,0.8797542452812195,nemotron-mini
0.17857142397959197,0.03508771485380173,0.17857142397959197,0.15822335745707394,2.0038843264201603e-155,0.8590836524963379,nemotron-mini
0.2857142810662225,0.03999999539200053,0.24489795453561022,0.24575728466218377,3.779386359540852e-155,0.8684567213058472,nemotron-mini
0.3298969023063025,0.03636363139008333,0.22680411880114798,0.2927829567286523,5.424044057760658e-155,0.8814257383346558,nemotron-mini
0.27906976244456466,0.043478255869565795,0.232558134537588,0.2113806752647583,1.7667124929676218e-78,0.8582708239555359,nemotron-mini
0.15555555067654336,0.020833328387587977,0.13333332845432116,0.13708120948186273,3.5218395925381948e-155,0.8283666968345642,nemotron-mini
0.2666666620839507,0.13953487917793417,0.2666666620839507,0.2979783462680847,4.9569981019182885e-155,0.8427209854125977,nemotron-mini
0.21052631082794718,0.0,0.21052631082794718,0.13043478260869565,1.0718156800444006e-231,0.8597663044929504,nemotron-mini
0.3863636315728306,0.10204081167846753,0.3181818133910124,0.24041574803149604,0.08245979377933507,0.8846811652183533,nemotron-mini
0.3404255269714804,0.019801975237723035,0.27659573973743784,0.23547066741798148,5.382192327397599e-155,0.8752047419548035,nemotron-mini
0.34862384824509723,0.06722688579902586,0.31192660053867527,0.32885924768389324,0.06696411897396619,0.8775274753570557,nemotron-mini
0.4369747850434292,0.11851851381728414,0.36974789428712657,0.2989572352823615,1.5990512360014196e-78,0.8939439654350281,nemotron-mini
0.3448275813978069,0.0631578898304713,0.32183907565068043,0.26931478633544387,5.832768115029755e-155,0.8656173348426819,nemotron-mini
0.24999999582519536,0.02898550325561912,0.24999999582519536,0.16757301723084445,2.0345471443256974e-155,0.8811448812484741,nemotron-mini
0.3678160869599683,0.12631578447867056,0.3678160869599683,0.29976430549027544,2.865547572981042e-78,0.8713469505310059,nemotron-mini
0.3777777728000001,0.09803921068627476,0.33333332835555557,0.2847760902157617,2.2676136312888745e-78,0.8924221396446228,nemotron-mini
0.20370369870370383,0.06956521239168277,0.1851851801851853,0.20406413594244283,0.05531850561638731,0.8380053043365479,nemotron-mini
0.272727267842057,0.027027022205990632,0.272727267842057,0.217986321366782,3.9331196284422505e-155,0.8818456530570984,nemotron-mini
0.053333328405333794,0.0,0.053333328405333794,0.05030181086519114,7.370602569371393e-232,0.8482878804206848,nemotron-mini
0.38202246705213994,0.041666661929254015,0.33707864682742084,0.22330238043033823,4.44265780459425e-155,0.8692640066146851,nemotron-mini
0.19444443958333346,0.02777777287422926,0.19444443958333346,0.21646621424891932,4.728935788890104e-155,0.8376530408859253,nemotron-mini
0.1917808169938076,0.0,0.16438355671983498,0.21451137884872826,5.629786845476107e-155,0.8642221093177795,nemotron-mini
0.15151514651974304,0.02898550224742787,0.09090908591368255,0.19960139511709019,3.872034619381361e-155,0.852913498878479,nemotron-mini
0.29999999502222235,0.12903225311134256,0.266666661688889,0.29760000000000003,5.919218222054994e-155,0.878796398639679,nemotron-mini
0.33333332844811764,0.0281690091648491,0.24242423753902673,0.20718232044198895,4.30507882867732e-155,0.8701885938644409,nemotron-mini
0.18421052231648208,0.024691354067978077,0.18421052231648208,0.18855047302737518,5.42073586743487e-79,0.856319010257721,nemotron-mini
0.34146340972965833,0.11347517251647321,0.32520324712803234,0.25398978050583276,0.05610829165759948,0.8739108443260193,nemotron-mini
0.42253520631620717,0.2465753375117284,0.33802816406268604,0.503725299643667,0.1636538054009315,0.8954453468322754,nemotron-mini
0.31847133258955745,0.11940298012920493,0.31847133258955745,0.26026459904202215,0.08958857693095311,0.8697118163108826,nemotron-mini
0.2295081918301533,0.03278688040849306,0.2295081918301533,0.1600755667506297,3.00730543959281e-155,0.8775385618209839,nemotron-mini
0.48333332853333344,0.18978101726250746,0.39999999520000007,0.36246710087021755,0.10149442820316612,0.8987987637519836,nemotron-mini
0.23809523365079371,0.0869565173440456,0.23809523365079371,0.12182539682539682,2.1080971281344804e-155,0.8424122929573059,nemotron-mini
0.42028985008926695,0.11320754217950262,0.347826081973325,0.3343381411791874,0.09023878174811502,0.8527266383171082,nemotron-mini
0.30985914993850433,0.1052631529085875,0.30985914993850433,0.2463576158940397,1.8246112197039576e-78,0.8824822306632996,nemotron-mini
0.36363635870092975,0.14285713802582273,0.3181818132463844,0.3281509842595815,0.11772536632252022,0.8850202560424805,nemotron-mini
0.37209301828015146,0.08333332833333364,0.3023255764196864,0.41735537190082644,2.0800855385860525e-78,0.890830397605896,nemotron-mini
0.15384614904615398,0.0,0.12307691827692328,0.17368182846797917,3.0234310948172736e-155,0.8607409596443176,nemotron-mini
0.1463414586555623,0.0,0.09756097085068434,0.06369426751592357,4.607110822863023e-232,0.8517306447029114,nemotron-mini
0.21917807723775581,0.027027022085464744,0.1917808169637832,0.18585015077708192,1.3765458002992368e-78,0.8675210475921631,nemotron-mini
0.21276595259167055,0.019999995128001186,0.17021276110230887,0.2067105134234764,3.649817631923944e-155,0.8590971827507019,nemotron-mini
0.5116279020010818,0.12244897469387774,0.44186046014061664,0.2947034204069851,0.07533476538136934,0.8990475535392761,nemotron-mini
0.29729729242878017,0.07407406913580279,0.2432432383747262,0.22507662978468904,5.54773892103807e-155,0.8456034064292908,nemotron-mini
0.4369747850180072,0.08695651700798178,0.3529411715726291,0.27210031347962377,0.06075338589188275,0.8704537153244019,nemotron-mini
0.27777777324459885,0.07407406990397829,0.249999995466821,0.1530704286332804,0.02143941756215541,0.8623407483100891,nemotron-mini
0.3076923027449047,0.07499999505000034,0.25641025146285346,0.24505190311418687,1.6748322822500373e-78,0.8499261736869812,nemotron-mini
0.2990654156869596,0.08474575785550159,0.2803738269019129,0.3038203799654577,1.5852822870999142e-78,0.8546997904777527,nemotron-mini
0.23529411280276827,0.01801801319698205,0.17647058339100358,0.21081642066420672,4.261958297789198e-155,0.8610203862190247,nemotron-mini
0.24074073585048023,0.03478260380491562,0.2222222173319617,0.3186811594202899,4.962793424132485e-155,0.8737652897834778,nemotron-mini
0.3238095188861678,0.03278688035474408,0.2666666617433107,0.1955324851459571,4.412336702631954e-155,0.8688780665397644,nemotron-mini
0.1666666619791668,0.0,0.1666666619791668,0.09408602150537634,5.400619595822855e-232,0.8307610154151917,nemotron-mini
0.38461537966798165,0.0,0.25641025146285346,0.25877885499825387,4.567164912707327e-155,0.8531349301338196,nemotron-mini
0.3711340156190882,0.0990098959945106,0.35051545891805724,0.26512853662174923,0.09517087219510999,0.8848598599433899,nemotron-mini
0.4186046462601406,0.14432989206079302,0.3488372043996756,0.3053469872156421,0.06260285613163351,0.8913434147834778,nemotron-mini
0.30927834554150285,0.07619047119093005,0.30927834554150285,0.31120893141945777,0.0717103261998764,0.8827586770057678,nemotron-mini
0.3037974633744593,0.0952380902636057,0.27848100767825673,0.2988873106060606,0.06601709679099006,0.882119357585907,nemotron-mini
0.3423423374336499,0.08064515647762777,0.3063063013976139,0.40978579116084757,1.71796387778306e-78,0.8880347609519958,gemma2:9b
0.4848484799632691,0.15254236795173817,0.42424241935720847,0.4731856496710526,0.10885337164924491,0.9046379327774048,gemma2:9b
0.3296703246854245,0.11881187622782101,0.3076923027074026,0.362673871585601,1.8945049891176613e-78,0.8657557368278503,gemma2:9b
0.2790697625392104,0.0869565167769379,0.2790697625392104,0.42487980769230776,0.08147877609655736,0.9029334783554077,gemma2:9b
0.2882882834347862,0.030303025441919974,0.27027026541676824,0.2711263274426996,1.2509888557070451e-78,0.8673935532569885,gemma2:9b
0.2882882833211591,0.0615384565964501,0.19819819323106902,0.29305794308138416,1.6996554482548373e-78,0.8692200183868408,gemma2:9b
0.16129031791363177,0.0,0.1290322533975028,0.2572347266881029,1.2183324802375697e-231,0.8724794387817383,gemma2:9b
0.3694267466818127,0.09944750890754275,0.2929936256627044,0.3446756831026053,0.07295922885217514,0.8865170478820801,gemma2:9b
0.36559139287778936,0.01960783813917851,0.30107526384553135,0.2273414374038624,5.065734766361636e-155,0.8689994215965271,gemma2:9b
0.4112149485439777,0.16260162129420333,0.33644859340379074,0.40932631116962914,0.07114505729641088,0.9002848863601685,gemma2:9b
0.5555555505555557,0.319999995018,0.4888888838888889,0.45705836726779137,0.23753209069727682,0.9160063862800598,gemma2:9b
0.21705425897722502,0.043478256248687744,0.20155038300823278,0.2377943925233645,0.048233145417598815,0.8539080619812012,gemma2:9b
0.17283950139308046,0.0,0.1481481433683891,0.22241614952718675,4.176302675306695e-155,0.8513767719268799,gemma2:9b
0.40601503286562274,0.17177913633482642,0.40601503286562274,0.4976411827067595,0.1335622391039505,0.8826645612716675,gemma2:9b
0.42666666181688895,0.24096385058499067,0.42666666181688895,0.37822126777251175,0.1899652460333669,0.8919042348861694,gemma2:9b
0.47619047129251707,0.1415929154671472,0.3999999951020409,0.4516342609227985,0.07632586128799645,0.8905298113822937,gemma2:9b
0.2558139489453759,0.04210525862382321,0.23255813499188757,0.381455270958757,1.5427252326576657e-78,0.878167450428009,gemma2:9b
0.5132743314903283,0.24999999527465827,0.5132743314903283,0.5882551440329219,0.1995266882532446,0.908935546875,gemma2:9b
0.29333332848355564,0.023809519039116604,0.2666666618168889,0.30698398122640547,4.621838661958128e-155,0.8976098299026489,gemma2:9b
0.23999999516928014,0.013698625230814292,0.2079999951692801,0.257575421472937,4.226192612004911e-155,0.8651553392410278,gemma2:9b
0.36619717832176163,0.10526315317520796,0.36619717832176163,0.35830999066293184,6.766952211194283e-155,0.8639194369316101,gemma2:9b
0.28888888391111117,0.06382978224309681,0.28888888391111117,0.334477999542678,1.8627759240115068e-78,0.8718122243881226,gemma2:9b
0.45454544960495874,0.18897637297786607,0.4363636314231405,0.47221438645980257,0.1439833955488576,0.9016631245613098,gemma2:9b
0.34090908595041325,0.0860215004231706,0.27272726776859507,0.3303402646502836,2.0701597560685139e-78,0.88460773229599,gemma2:9b
0.28358208468701274,0.09815950448869006,0.28358208468701274,0.35951062595580874,2.1799145962386617e-78,0.8602473735809326,gemma2:9b
0.2974358927021697,0.0796460130754173,0.2769230721893492,0.31293222965813855,0.06152961902562934,0.8517395853996277,gemma2:9b
0.23636363149752077,0.032258059621488776,0.21818181331570258,0.20930725992709462,4.232439772605889e-155,0.8564320802688599,gemma2:9b
0.20253164074987992,0.0,0.15189872935747495,0.20531400966183577,1.2761323602556544e-231,0.8714891672134399,gemma2:9b
0.20512820028928347,0.023255809223905775,0.17948717464825786,0.26870265151515155,4.260715076769516e-155,0.8544386625289917,gemma2:9b
0.2764227592279728,0.02877697341752584,0.24390243402472084,0.2539977810650888,6.382513866636568e-155,0.8866062760353088,gemma2:9b
0.1818181768365474,0.025316450793143076,0.1818181768365474,0.3247171912549089,3.944907435692447e-155,0.8741465210914612,gemma2:9b
0.26666666166913583,0.043478255871928745,0.2222222172246915,0.23726815342880572,5.912047771392645e-155,0.8472611308097839,gemma2:9b
0.2637362591136337,0.08333332882161483,0.2637362591136337,0.4269424555820738,0.0746389992620082,0.8758171796798706,gemma2:9b
0.19354838240259004,0.018181813461158245,0.17204300605850398,0.1669941060903733,4.341686477778298e-155,0.8552936315536499,gemma2:9b
0.1978021934597272,0.0,0.1978021934597272,0.26144041769041765,4.253557989163046e-155,0.8636971116065979,gemma2:9b
0.3764705836678201,0.15730336624668617,0.3058823483737025,0.4118955918332713,0.09850180841085847,0.8772343397140503,gemma2:9b
0.2713178247277808,0.06567163708335967,0.21705425883630797,0.32150386827608557,0.06436496363533493,0.8531212210655212,gemma2:9b
0.38036809325906135,0.08556149238925935,0.3435582773081411,0.3519523611499098,0.060922932661028106,0.872519314289093,gemma2:9b
0.28037382709406944,0.0655737657941417,0.24299064952397592,0.23728813559322035,0.07630750357259006,0.8684646487236023,gemma2:9b
0.24999999535555562,0.044117642335640646,0.21666666202222234,0.2519991681947936,0.05119873929571967,0.8708221316337585,gemma2:9b
0.2650602360865148,0.023529406881661913,0.2168674650021775,0.24284871507093728,5.633191616820682e-155,0.8561615347862244,gemma2:9b
0.38016528472372113,0.11428570965408182,0.38016528472372113,0.39047640965871633,0.06771958714775435,0.8839597702026367,gemma2:9b
0.2935779769144012,0.131386856508072,0.2752293530611902,0.31231700053293204,2.3764250106142935e-78,0.8798040151596069,gemma2:9b
0.20869564787296796,0.059701488178882024,0.17391303917731582,0.2568807339449541,1.5825451272338569e-78,0.8624091148376465,gemma2:9b
0.3333333285333334,0.1237113354872996,0.2888888840888889,0.3389603681442525,0.07359281702269176,0.8714028000831604,gemma2:9b
0.2127659526301495,0.040404035490256694,0.2127659526301495,0.2506903353057199,4.8514124904428256e-155,0.8798299431800842,gemma2:9b
0.21176470099930808,0.06521738645557693,0.16470587746989632,0.30872268712226875,1.8299983194294524e-78,0.874146044254303,gemma2:9b
0.3333333292403979,0.08064515746097833,0.2962962922033608,0.33588482179716533,5.22848353899276e-155,0.8707893490791321,gemma2:9b
0.31304347362419666,0.0719424413974435,0.26086956058071836,0.34870522350649535,1.4596648968192673e-78,0.8799330592155457,gemma2:9b
0.31914893122679955,0.07547169320042753,0.31914893122679955,0.36596190516848814,1.7977993000024703e-78,0.8976497054100037,gemma2:9b
0.2127659526301495,0.058252422320671536,0.2127659526301495,0.19476414164417644,1.4751941742119997e-78,0.8378543257713318,gemma2:9b
0.28571428075102046,0.18181817685950424,0.28571428075102046,0.5156856130882105,0.13796620851017116,0.9108443856239319,gemma2:9b
0.30769230270295866,0.0,0.24615384116449712,0.23582607200183442,4.450892363089626e-155,0.8759683966636658,gemma2:9b
0.5084745713228959,0.20143884397909023,0.42372880861103135,0.477137832889179,0.13722680196911377,0.8955596685409546,gemma2:9b
0.2526315740144045,0.018867919615522817,0.2526315740144045,0.21829929618091615,4.958678725350726e-155,0.8687161207199097,gemma2:9b
0.39062499503051756,0.10526315299948084,0.39062499503051756,0.3664436412370297,0.07534715071908953,0.8819194436073303,gemma2:9b
0.36708860267505217,0.11282050791637102,0.3417721469788496,0.37837704290249646,0.08349315870633184,0.8839530348777771,gemma2:9b
0.2916666620334202,0.08849557059754118,0.27083332870008686,0.37888932038834955,0.06841125284899147,0.881969153881073,gemma2:9b
0.16666666168619804,0.0,0.16666666168619804,0.18348623853211013,1.2485441673055656e-231,0.8865195512771606,gemma2:9b
0.27118643609307674,0.05925925476652984,0.2542372835507039,0.3577087994034303,1.687028081316925e-78,0.8668146729469299,gemma2:9b
0.309090904370248,0.07751937506399886,0.2727272680066116,0.3444472981592599,0.05835849571868981,0.9038268327713013,gemma2:9b
0.10769230283550318,0.0,0.10769230283550318,0.15098854893540883,3.5235974366553248e-155,0.8343121409416199,gemma2:9b
0.3762376190687188,0.17241378839476829,0.3168316784746594,0.49986482587232806,0.14063278155417802,0.901603102684021,gemma2:9b
0.23076922595414212,0.09917354900621565,0.23076922595414212,0.3600147601476015,1.8560031097433552e-78,0.8747836947441101,gemma2:9b
0.39999999520000007,0.1052631531449102,0.3846153798153847,0.38857515907607193,0.07631957313330931,0.8719027042388916,gemma2:9b
0.24096385080563223,0.06818181361828543,0.24096385080563223,0.3601640262940198,1.58852097503319e-78,0.8529549837112427,gemma2:9b
0.26829267816775737,0.022988500985600138,0.21951219036287933,0.25342082768283525,1.652233076606368e-78,0.8659366369247437,gemma2:9b
0.19999999529876553,0.08080807623711893,0.17777777307654333,0.41926597571370333,0.10157819149489476,0.8779632449150085,gemma2:9b
0.17777777319506186,0.019999995512001007,0.15555555097283963,0.3140939669612897,1.3363192705285415e-78,0.8761323690414429,gemma2:9b
0.3199999953208889,0.10752687727598584,0.2933333286542223,0.3025650866756221,0.057505111129163296,0.8770078420639038,gemma2:9b
0.2857142807428854,0.07874015250542532,0.2857142807428854,0.28834409419495827,1.7941935964636094e-78,0.8638727068901062,gemma2:9b
0.37908496235635875,0.1290322531015148,0.3529411715066855,0.2986251276813075,0.09770418318104716,0.8878178596496582,gemma2:9b
0.37209301858301785,0.0645161244536944,0.34883720462952955,0.40002349624060146,1.7279252962269313e-78,0.8915311694145203,gemma2:9b
0.22222221736965625,0.03199999506272076,0.2121212072686462,0.2761975524995243,1.0580053288492335e-78,0.8566977381706238,gemma2:9b
0.24999999504394538,0.028169009085499793,0.21874999504394546,0.27219512195121953,1.734212575210218e-78,0.8773890137672424,gemma2:9b
0.41249999505000007,0.15151514658861356,0.37499999505,0.39446588010204076,0.11137189273679692,0.8837316632270813,gemma2:9b
0.3870967692403746,0.11764705386245697,0.3870967692403746,0.34111111111111114,0.13201798607068782,0.8734888434410095,gemma2:9b
0.4487179438568376,0.23469387266815922,0.3974358925747864,0.3696814642793242,0.1333667882361341,0.8819990754127502,gemma2:9b
0.3023255764926988,0.12631578459833812,0.3023255764926988,0.2793893041109892,0.06899743110019342,0.8909969925880432,gemma2:9b
0.3652173864136106,0.11940298016484761,0.24347825597882808,0.36617678032866235,2.390682183397278e-78,0.8721747398376465,gemma2:9b
0.360360355750345,0.13846153380355047,0.3243243197143089,0.4932368296155672,0.11020477705353036,0.8836787939071655,gemma2:9b
0.224489791126614,0.07272726809917385,0.1836734645960018,0.37070391343350534,0.055990048918977686,0.8707857131958008,gemma2:9b
0.2399999955555556,0.04938271160493867,0.213333328888889,0.2910114490654528,1.7203133715929003e-78,0.8650031685829163,gemma2:9b
0.2526315740720222,0.020408158398585084,0.23157894249307492,0.26081570037613994,1.4660389376871707e-78,0.8799639344215393,gemma2:9b
0.17821781704146664,0.016528921087358664,0.17821781704146664,0.2426965813936168,3.1664828569108436e-155,0.8549462556838989,gemma2:9b
0.4324324275789303,0.07633587296777608,0.3963963915428943,0.3284143518518518,2.171966256514075e-78,0.8907092213630676,gemma2:9b
0.22222221749733284,0.022471905294787042,0.22222221749733284,0.2075110075110075,3.672038604013165e-155,0.8379340171813965,gemma2:9b
0.4550264504196411,0.1596638609543819,0.4232804186736094,0.37203773885469554,0.11819903759212043,0.8860036730766296,gemma2:9b
0.31404958202581795,0.08163264831320312,0.31404958202581795,0.3103316326530613,0.05882888535387299,0.8558554649353027,gemma2:9b
0.2448979542586423,0.03603603125071081,0.22448979099333624,0.23999494968979168,1.378496552649694e-78,0.848835289478302,gemma2:9b
0.3486238483629324,0.14516128554240393,0.31192660065651046,0.33296877543941616,2.7678569157582986e-78,0.8806543946266174,gemma2:9b
0.24999999531250006,0.04958677218769254,0.23214285245535726,0.3545047434109788,1.3278773732695405e-78,0.8709983229637146,gemma2:9b
0.3089430847484963,0.06493506059622225,0.29268292214687025,0.25295109612141653,1.2171490161954292e-78,0.8723613023757935,gemma2:9b
0.30075187476284704,0.025974021015349236,0.28571428077788463,0.23859193284449048,0.06025049678258368,0.8547224402427673,gemma2:9b
0.2749999953125,0.04597700673272609,0.22499999531250012,0.2528691717607575,4.561308422130445e-155,0.8518133163452148,gemma2:9b
0.32967032493660187,0.05607476177482787,0.32967032493660187,0.3799390398922722,0.06039091524777564,0.8659510612487793,gemma2:9b
0.42105262670360116,0.15999999514112018,0.3859649074053555,0.40867944621938235,0.11094653940848648,0.8913112282752991,gemma2:9b
0.4310344778790131,0.14598539660077803,0.3793103399479787,0.3621015555526543,0.06639671070426985,0.8933460712432861,gemma2:9b
